,Name,Year,Transmission,Owner_Type,Engine (CC),Power (bhp),Price
542,751,2014.0,1,0,1396.0,88.73,6.75
543,182,2013.0,1,2,1248.0,73.8,4.85
544,1330,2019.0,0,0,1950.0,181.43,38.99
545,1114,2009.0,0,0,1586.0,103.2,2.85
546,1761,2012.0,1,0,2494.0,100,9.51
547,95,2012.0,0,2,1995.0,177,18.5
548,1434,2015.0,1,0,1461.0,108.45,6.75
549,134,2017.0,0,0,1995.0,190,29.4
550,433,2009.0,1,0,1497.0,78,3.29
551,1024,2016.0,1,0,1248.0,88.5,9.5
552,1140,2010.0,1,2,1298.0,85.8,2.2
553,921,2012.0,1,0,2179.0,140,6.5
554,464,2007.0,1,0,1799.0,130,4.9
555,1064,2013.0,1,2,1248.0,88.5,6.75
556,1719,2013.0,1,0,1364.0,67.04,3.8
557,68,2013.0,0,0,1984.0,207.8,29.5
558,1518,2017.0,1,0,1498.0,108.4,10.5
559,1821,2015.0,1,0,1498.0,88.8,6.2
560,1480,2009.0,0,0,1896.0,105,5.0
561,861,2007.0,1,0,1461.0,65,2.3
562,1777,2016.0,0,0,2755.0,171.5,17.0
563,79,2014.0,0,0,1995.0,184,25.5
564,477,2015.0,1,0,1498.0,98.6,5.65
565,378,2015.0,1,0,1498.0,98.6,5.6
566,779,2015.0,0,0,2179.0,187.7,29.98
567,1135,2016.0,1,0,1248.0,74,7.39
568,789,2018.0,1,0,1956.0,170,19.0
569,1683,2010.0,1,0,1794.0,132,5.0
570,423,2011.0,1,0,1497.0,118,3.35
571,1174,2013.0,1,0,1197.0,85.8,4.45
572,634,2019.0,0,0,1582.0,126.32,8.31
573,833,2012.0,1,2,2523.0,62.1,6.0
574,1159,2014.0,1,0,1248.0,74,5.25
575,605,2006.0,1,0,1086.0,174.33,1.4
576,28,2012.0,0,0,1968.0,174.33,12.3
577,341,2004.0,1,3,1299.0,70,1.5
578,1821,2018.0,1,0,1498.0,88,8.12
579,832,2012.0,1,0,2523.0,63,6.12
580,439,2017.0,1,0,1498.0,98.6,10.88
581,193,2014.0,1,0,1199.0,82.5,3.5
582,718,2016.0,1,0,1197.0,81.83,6.15
583,133,2016.0,0,0,1995.0,184,33.0
584,132,2012.0,0,0,1995.0,177,13.5
585,1733,2015.0,0,0,2982.0,168.5,17.11
586,64,2014.0,0,0,4134.0,335.2,29.77
587,1059,2013.0,1,0,1248.0,88.76,5.95
588,714,2015.0,1,0,1197.0,80,5.75
589,1336,2006.0,0,2,3498.0,364.9,19.0
590,1440,2014.0,1,0,1461.0,83.8,4.75
591,856,2013.0,0,2,1493.0,100,3.3
592,1733,2013.0,0,0,2982.0,168.5,16.5
593,146,2014.0,0,0,2993.0,258,44.0
594,1137,2011.0,1,0,1248.0,74,4.39
595,1149,2018.0,1,0,1248.0,74,6.2
596,33,2016.0,0,0,1984.0,177.01,24.22
597,1366,2008.0,1,3,2835.0,107.2,5.45
598,778,2016.0,0,0,2179.0,187.7,44.0
599,1779,2019.0,0,0,2755.0,171.5,24.82
600,1499,2015.0,0,0,1968.0,141,11.69
601,1699,2018.0,0,0,1798.0,138.03,20.0
602,1080,2010.0,1,0,796.0,35,1.45
603,1290,2018.0,0,0,2143.0,170,48.5
604,1841,2016.0,0,0,1498.0,108.5,9.45
605,917,2015.0,1,0,2179.0,140,12.5
606,1404,2014.0,1,0,1461.0,83.8,6.9
607,635,2012.0,1,2,1582.0,126.32,5.8
608,108,2016.0,0,0,2993.0,258,44.56
609,882,2015.0,1,2,2179.0,120,8.5
610,631,2017.0,1,0,1582.0,126.2,10.7
611,58,2009.0,0,2,2967.0,241.4,12.0
612,164,2000.0,1,0,1150.0,76,2.44
613,834,2000.0,1,0,2523.0,63,1.95
614,678,2014.0,1,0,1197.0,82,4.35
615,1772,2017.0,1,0,2393.0,147.8,17.5
616,529,2015.0,1,0,814.0,55.2,2.9
617,1823,2013.0,1,0,1199.0,73.9,2.9
618,1182,2016.0,1,0,1248.0,88.5,8.9
619,82,2013.0,0,0,1995.0,184,16.75
620,533,2016.0,1,0,814.0,55.2,3.95
621,419,2009.0,1,0,1497.0,118,2.1
622,352,2011.0,1,2,2354.0,177.6,4.29
623,936,2009.0,1,0,2498.0,112,3.85
624,74,2009.0,0,2,1995.0,170,9.0
625,428,2013.0,1,2,1497.0,116.3,4.5
626,917,2016.0,1,0,2179.0,140,12.46
627,751,2014.0,1,0,1396.0,88.76,4.65
628,1736,2014.0,1,0,2982.0,168.5,20.5
629,827,2006.0,1,0,2523.0,63,2.9
630,1069,2007.0,1,0,1298.0,85,1.45
631,593,2002.0,1,3,1086.0,113.98,0.65
632,1348,2016.0,0,0,1496.0,113.98,29.5
633,46,2015.0,0,0,1968.0,174.33,25.0
634,768,2013.0,1,0,1197.0,80,3.5
635,1642,2017.0,1,0,2179.0,154,11.25
636,381,2017.0,1,0,1498.0,98.6,10.79
637,1808,2013.0,1,0,1968.0,138.03,5.9
638,679,2017.0,1,0,1197.0,81.86,5.12
639,1075,2017.0,1,0,1197.0,81.8,5.7
640,105,2016.0,0,0,1995.0,190,35.84
641,339,2007.0,1,0,1299.0,70,1.25
642,704,2013.0,1,0,1197.0,78.9,2.65
643,623,2016.0,1,0,1582.0,126.3,9.19
644,78,2014.0,0,0,1995.0,181,23.5
645,1253,2011.0,0,0,1796.0,185,12.5
646,172,2010.0,1,2,1199.0,79.4,1.5
647,608,2004.0,1,0,1086.0,140,0.8
648,1565,2009.0,1,2,1405.0,140,0.75
649,924,2012.0,1,0,2179.0,140,8.1
650,1033,2017.0,1,0,1248.0,88.5,9.75
651,1326,2017.0,0,0,2143.0,201.15,37.93
652,431,2005.0,0,3,1497.0,78,1.96
653,1732,2015.0,0,0,2982.0,169,20.5
654,965,2011.0,1,0,998.0,67.1,2.75
655,783,2017.0,0,0,1999.0,237.4,75.0
656,727,2009.0,1,0,1396.0,90,2.8
657,383,2017.0,0,0,1497.0,117.3,9.25
658,1701,2007.0,1,0,1794.0,125,3.0
659,28,2014.0,0,0,1968.0,174.33,23.89
660,1768,2014.0,1,0,2494.0,100.6,12.75
661,571,2013.0,1,0,1120.0,70,4.15
662,1850,2013.0,0,0,1598.0,105,4.65
663,1762,2012.0,1,0,2494.0,102,8.9
664,652,2008.0,1,2,1493.0,110,1.5
665,1092,2015.0,1,2,1248.0,73.94,3.27
666,59,2008.0,0,2,2967.0,241.4,18.0
667,753,2016.0,1,0,1197.0,81.83,6.3
668,1185,2017.0,1,0,1248.0,88.5,11.31
669,448,2014.0,1,0,1497.0,117.3,6.16
670,1035,2014.0,1,0,1373.0,91.1,6.0
671,1398,2013.0,0,0,1498.0,99.6,5.43
672,1824,2012.0,1,0,1199.0,73.9,4.65
673,1064,2015.0,1,0,1248.0,88.8,7.5
674,1135,2015.0,1,0,1248.0,74,6.25
675,1322,2007.0,0,0,2143.0,170,9.25
676,391,2013.0,1,0,1198.0,86.8,3.15
677,702,2008.0,1,0,1086.0,66.7,2.3
678,635,2012.0,1,0,1582.0,126.32,5.25
679,1026,2017.0,1,0,1248.0,88.5,7.4
680,340,2006.0,1,2,1299.0,70,1.55
681,1817,2017.0,1,2,1199.0,74,6.0
682,475,2016.0,1,0,1199.0,88.7,5.9
683,361,2013.0,1,2,1498.0,98.6,4.7
684,751,2015.0,1,0,1396.0,88.73,6.5
685,1092,2012.0,1,0,1248.0,73.9,3.55
686,428,2014.0,1,0,1497.0,116.3,7.1
687,1542,2010.0,1,0,1798.0,160,6.0
688,1179,2017.0,1,0,1248.0,88.5,7.99
689,747,2009.0,1,2,1197.0,80,4.1
690,966,2017.0,0,0,998.0,67.1,3.95
691,529,2016.0,1,0,814.0,55.2,4.38
692,704,2011.0,1,0,1197.0,78.9,2.75
693,1344,2016.0,0,0,3498.0,306,55.54
694,24,2014.0,0,0,1968.0,187.74,29.0
695,245,2013.0,1,0,1498.0,98.59,6.6
696,1813,2012.0,0,0,1968.0,140,6.99
697,1775,2017.0,1,0,2393.0,147.8,18.75
698,330,2010.0,1,3,1399.0,68,1.28
699,158,2006.0,1,3,1399.0,92.7,1.2
700,1090,2013.0,1,0,1197.0,85.8,4.31
701,807,2011.0,0,0,2179.0,147.51,16.5
702,564,2017.0,1,0,1197.0,82,5.64
703,271,2017.0,0,0,3198.0,197.2,31.12
704,51,2013.0,0,0,1968.0,167.6,25.46
705,640,2017.0,1,0,1591.0,121.3,7.88
706,1261,2017.0,0,0,2143.0,204,36.0
707,1299,2014.0,0,0,2987.0,165,30.0
708,1146,2008.0,1,2,1298.0,85.8,2.85
709,412,2011.0,1,0,1343.0,90,3.5
710,1443,2014.0,1,0,1461.0,83.8,7.5
711,1307,2012.0,0,0,2143.0,170,19.0
712,150,2015.0,0,0,2993.0,258,54.0
713,682,2015.0,1,0,1197.0,82,4.7
714,1042,2017.0,0,0,1197.0,81.8,8.5
715,75,2013.0,0,0,1995.0,181,17.0
716,956,2017.0,1,0,796.0,47.3,3.51
717,8,2013.0,0,2,1968.0,174.33,19.5
718,1353,2012.0,0,2,1598.0,181,17.0
719,58,2015.0,0,2,2967.0,241.4,43.35
720,167,2012.0,1,0,936.0,57.6,2.65
721,1197,2015.0,1,0,998.0,67.04,3.52
722,1411,2016.0,1,0,1461.0,108.5,6.25
723,80,2015.0,0,0,1995.0,184,24.75
724,1138,2015.0,1,0,1197.0,83.14,5.25
725,1558,2016.0,1,0,1968.0,108.5,11.0
726,249,2018.0,0,0,1499.0,110.4,9.1
727,714,2010.0,1,0,1197.0,80,3.25
728,1101,2017.0,1,0,1248.0,88.5,8.5
729,658,2010.0,1,0,1599.0,103.2,3.1
730,79,2015.0,0,0,1995.0,184,19.86
731,554,2017.0,1,0,1186.0,73.97,4.9
732,459,2014.0,1,2,1497.0,117.3,5.7
733,1120,2006.0,1,3,1248.0,74,1.75
734,1160,2012.0,1,0,1248.0,74,2.9
735,996,2018.0,1,0,1248.0,74,7.83
736,1638,2015.0,1,0,2179.0,138.1,8.15
737,505,2008.0,1,2,1495.0,94,2.0
738,1150,2016.0,1,0,1248.0,74,6.25
739,1160,2007.0,1,2,1248.0,37.48,3.4
740,1625,2016.0,0,0,624.0,37.48,3.19
741,1059,2017.0,1,0,1248.0,88.5,7.75
742,1004,2014.0,0,2,998.0,67.04,3.2
743,1160,2015.0,1,0,1248.0,74,4.9
744,1855,2012.0,1,0,1598.0,103.6,3.8
745,1798,2009.0,0,0,1896.0,105,4.0
746,1348,2014.0,0,2,1496.0,113.98,23.5
747,1572,2008.0,1,0,1396.0,53.5,1.15
748,605,2007.0,1,0,1086.0,117.3,2.2
749,814,2008.0,0,2,2179.0,117.3,26.5
750,456,2015.0,0,0,2179.0,117.3,10.65
751,779,2016.0,0,0,2179.0,187.7,35.68
752,1262,2017.0,0,0,2143.0,204,31.94
753,175,2011.0,1,3,1991.0,147.9,4.2
754,924,2015.0,1,0,2179.0,140,9.9
755,1314,2014.0,0,0,1796.0,186,15.46
756,488,2018.0,1,0,1199.0,88.7,8.46
757,1709,2013.0,1,0,1496.0,88.73,3.25
758,972,2012.0,1,0,796.0,46.3,2.6
759,1168,2016.0,1,0,1197.0,81.8,5.2
760,950,2009.0,1,3,998.0,66.1,1.8
761,1621,2011.0,1,0,624.0,37.48,1.6
762,335,2015.0,1,0,1498.0,99,2.5
763,219,2011.0,1,0,1368.0,90,2.5
764,318,2017.0,1,0,1196.0,86.8,6.7
765,987,2005.0,1,0,1590.0,94,1.2
766,79,2016.0,0,0,1995.0,184,35.55
767,175,2017.0,1,0,1998.0,163.7,7.75
768,867,2005.0,1,0,2609.0,116.6,1.94
769,1577,2016.0,1,0,1396.0,69,2.2
770,176,2011.0,0,0,1991.0,147.9,3.8
771,1760,2016.0,1,0,2494.0,102,15.65
772,1325,2018.0,0,0,2143.0,167.62,39.47
773,1095,2011.0,1,2,1197.0,85.8,1.5
774,1755,2013.0,1,0,2494.0,102,8.85
775,1738,2013.0,1,2,2982.0,168.5,17.9
776,708,2014.0,0,2,1197.0,78.9,5.08
777,633,2012.0,1,0,1582.0,126.32,6.25
778,44,2015.0,0,0,1199.0,174.33,22.75
779,169,2010.0,1,0,1199.0,79.4,1.46
780,283,2007.0,1,2,1399.0,68,2.05
781,326,2014.0,1,0,1399.0,68,4.08
782,1005,2014.0,0,0,998.0,67.04,4.55
783,1235,2013.0,0,0,2143.0,107.3,14.0
784,513,2016.0,1,0,1591.0,121.3,10.9
785,1211,2010.0,1,0,998.0,67.1,2.45
786,1251,2013.0,0,0,2148.0,170,15.8
787,253,2017.0,1,0,1499.0,110.4,8.25
788,1461,2013.0,0,2,1995.0,148,8.5
789,917,2016.0,1,0,2179.0,140,15.54
790,1082,2013.0,1,0,796.0,34.2,2.35
791,1207,2015.0,1,0,998.0,67.04,4.32
792,277,2008.0,1,2,2499.0,141,3.9
793,633,2011.0,1,2,1582.0,126.32,5.2
794,759,2018.0,1,0,1197.0,81.83,5.85
795,1066,2019.0,1,2,1373.0,93.7,6.25
796,926,2019.0,0,0,2179.0,155,17.63
797,1107,2017.0,1,0,1248.0,88.5,9.75
798,1344,2015.0,0,0,3498.0,306,55.0
799,1823,2011.0,1,0,1199.0,73.9,4.1
800,1738,2011.0,1,0,2982.0,168.5,11.99
801,917,2017.0,1,0,2179.0,140,13.54
802,1293,2016.0,0,0,2143.0,201.15,56.0
803,476,2016.0,1,0,1199.0,88.7,6.5
804,1135,2013.0,1,0,1248.0,74,4.75
805,636,2014.0,1,0,1591.0,121.3,5.6
806,270,2017.0,0,0,3198.0,197,29.2
807,711,2018.0,1,0,1197.0,81.83,6.35
808,425,2013.0,1,0,1497.0,116.3,4.95
809,375,2018.0,1,0,1498.0,98.6,8.5
810,637,2013.0,1,0,1591.0,121.3,4.5
811,494,2015.0,1,0,1498.0,98.6,5.5
812,1064,2013.0,1,0,1248.0,88.8,6.56
813,961,2014.0,1,0,998.0,67.1,2.3
814,1782,2004.0,1,2,2446.0,75,3.5
815,704,2016.0,1,0,1197.0,78.9,4.55
816,1479,2009.0,0,2,1896.0,105,7.75
817,753,2015.0,1,2,1197.0,81.83,5.25
818,99,2013.0,0,0,2993.0,235,23.29
819,81,2016.0,0,0,1995.0,190,23.99
820,161,2010.0,1,0,1399.0,92.7,1.79
821,1257,2011.0,0,2,2143.0,203,13.9
822,28,2013.0,0,0,998.0,174.33,18.95
823,1197,2014.0,1,0,998.0,67.04,2.49
824,1459,2016.0,1,0,799.0,53.3,3.15
825,1794,2017.0,1,0,1498.0,108.62,6.45
826,1823,2013.0,1,0,1199.0,73.9,4.25
827,956,2014.0,1,0,796.0,47.3,2.75
828,753,2017.0,1,0,1197.0,81.83,7.14
829,1718,2012.0,1,0,1197.0,80,2.44
830,716,2012.0,1,3,1197.0,80,3.5
831,719,2017.0,1,0,1396.0,88.73,7.3
832,1204,2014.0,1,0,998.0,67.04,2.75
833,722,2017.0,1,2,1396.0,88.73,8.2
834,1828,2015.0,0,0,1197.0,103.6,6.51
835,329,2015.0,1,0,1399.0,68.05,4.25
836,1174,2014.0,1,2,1197.0,85.8,6.21
837,569,2016.0,1,0,1120.0,70,4.58
838,939,2016.0,1,0,2179.0,118.3,7.5
839,959,2012.0,1,0,796.0,38.4,2.1
840,695,2014.0,1,0,1086.0,68.05,4.09
841,1504,2014.0,0,0,1968.0,141,10.75
842,146,2014.0,0,0,2993.0,258,41.5
843,1005,2014.0,0,0,998.0,67.04,4.4
844,1847,2013.0,1,2,1598.0,103.6,6.25
845,78,2011.0,0,0,1995.0,181,10.5
846,1064,2014.0,1,0,1248.0,68.05,7.25
847,330,2013.0,1,0,1399.0,68.05,3.2
848,1817,2014.0,1,0,1198.0,74,3.95
849,34,2009.0,0,2,2967.0,241.38,12.07
850,1775,2017.0,1,0,2393.0,147.8,18.6
851,628,2013.0,0,0,1582.0,126.3,5.7
852,595,2013.0,1,0,1086.0,62.1,1.75
853,7,2011.0,0,2,1968.0,147.51,10.99
854,7,2012.0,0,0,1968.0,147.51,14.5
855,1481,2009.0,1,0,1896.0,105,3.11
856,398,2015.0,0,0,1997.0,153.86,13.96
857,635,2015.0,1,0,1582.0,126.32,7.11
858,493,2014.0,1,0,1498.0,98.6,6.9
859,711,2018.0,1,0,1197.0,81.83,7.77
860,1746,2011.0,1,2,2494.0,102,5.5
861,759,2014.0,1,0,1197.0,81.83,5.35
862,831,2011.0,1,2,2523.0,63,4.5
863,1838,2014.0,1,0,1498.0,103.2,4.75
864,779,2015.0,0,0,2179.0,187.7,32.8
865,1229,2005.0,1,0,993.0,60,0.7
866,1279,2018.0,0,0,2987.0,258,50.29
867,1731,2010.0,1,2,2982.0,171,10.99
868,563,2015.0,0,0,1197.0,82,5.57
869,674,2018.0,1,0,1186.0,73.97,5.9
870,522,2016.0,1,0,1591.0,121.3,9.43
871,704,2010.0,1,0,1197.0,78.9,2.9
872,391,2016.0,1,0,1198.0,86.8,3.68
873,1733,2015.0,0,0,2982.0,168.5,21.67
874,11,2011.0,0,0,1968.0,140,12.5
875,1779,2018.0,0,0,2755.0,171.5,19.92
876,438,2014.0,1,0,1498.0,98.6,6.75
877,438,2015.0,1,0,1498.0,98.6,6.96
878,1453,2017.0,1,0,999.0,67,3.25
879,1125,2018.0,1,0,1248.0,74,8.65
880,1007,2017.0,0,0,998.0,67.04,5.0
881,924,2011.0,1,0,2179.0,140,5.5
882,694,2010.0,1,2,1197.0,78.9,2.6
883,695,2014.0,1,0,1086.0,68.05,3.41
884,1046,2011.0,1,0,1197.0,81.8,2.7
885,1072,2008.0,0,1,1995.0,163.5,5.5
886,69,2012.0,0,0,1984.0,226.6,35.0
887,1313,2011.0,0,2,1991.0,184,9.75
888,1389,2013.0,1,0,1461.0,84.8,4.25
889,1196,2015.0,1,0,998.0,67.1,3.2
890,1143,2014.0,1,0,1248.0,74,6.85
891,367,2015.0,1,0,1498.0,98.6,4.5
892,1172,2012.0,1,0,1248.0,74,3.55
893,502,2010.0,1,2,1495.0,93.7,1.9
894,875,2008.0,1,0,2609.0,120,3.6
895,1274,2015.0,0,0,2143.0,201.1,21.8
896,1736,2012.0,1,2,2982.0,168.5,13.5
897,209,2016.0,1,0,799.0,53.64,2.66
898,428,2010.0,1,2,1497.0,116.3,3.75
899,1672,2018.0,0,0,2494.0,158.2,32.0
900,443,2016.0,1,0,1498.0,98.6,8.07
901,1807,2012.0,1,0,1968.0,138.1,5.64
902,27,2013.0,0,0,1968.0,174.33,23.99
903,1059,2016.0,1,0,1248.0,88.76,7.5
904,1323,2016.0,0,0,2143.0,167.62,27.0
905,1142,2008.0,1,2,1248.0,73.9,2.85
906,1437,2012.0,1,0,1461.0,108.45,6.35
907,1092,2010.0,1,0,1248.0,73.9,3.3
908,1138,2013.0,1,0,1197.0,85.8,5.0
909,1173,2014.0,1,0,1248.0,74,6.46
910,533,2017.0,1,0,814.0,55.2,3.75
911,1233,2003.0,1,3,993.0,60,1.52
912,1051,2012.0,1,0,1196.0,73,3.61
913,56,2017.0,0,0,1968.0,174.3,43.74
914,40,2014.0,0,0,1968.0,174.33,20.0
915,1559,2008.0,0,2,799.0,73.9,3.0
916,1137,2010.0,1,0,1248.0,73.9,3.65
917,1643,2013.0,1,0,1978.0,83.1,5.25
918,146,2016.0,0,0,2993.0,258,58.0
919,456,2015.0,0,0,1497.0,117.3,8.65
920,1603,2015.0,1,0,1396.0,69.01,2.5
921,1859,2014.0,0,0,1197.0,103.6,7.75
922,1003,2015.0,1,0,998.0,67.04,4.15
923,1731,2011.0,1,0,2982.0,171,10.85
924,1360,2010.0,0,2,2360.0,170,5.53
925,1798,2014.0,0,0,1896.0,105,11.5
926,1422,2010.0,1,0,3436.0,126.2,40.0
927,511,2015.0,1,0,1582.0,126.2,9.25
928,1469,2011.0,1,0,1198.0,75,2.29
929,245,2015.0,1,0,1498.0,98.59,7.0
930,1221,2007.0,1,2,1061.0,64,1.65
931,1020,2017.0,1,0,1373.0,91.1,8.25
932,1312,2011.0,0,0,1991.0,181.03,9.14
933,371,2016.0,1,0,1198.0,86.7,6.5
934,1712,2012.0,1,0,1364.0,58.2,2.95
935,1440,2015.0,1,0,1461.0,58.2,5.75
936,1202,2012.0,1,0,998.0,58.2,2.85
937,1832,2011.0,1,2,1198.0,73.9,2.1
938,518,2017.0,1,0,1582.0,126.2,13.55
939,782,2012.0,0,0,2993.0,270.9,20.5
940,790,2017.0,1,0,1956.0,170,20.0
941,818,2018.0,0,0,1999.0,177,59.72
942,981,2016.0,1,0,1248.0,74,6.5
943,1034,2016.0,1,0,1248.0,88.5,7.5
944,1110,2007.0,1,2,1586.0,104.68,2.15
945,539,2015.0,1,0,1582.0,126.24,8.44
946,1369,2013.0,1,0,2477.0,175.56,12.49
947,1787,2017.0,1,0,1198.0,73.75,5.48
948,1095,2013.0,1,0,1197.0,85.8,4.2
949,652,2013.0,1,0,1493.0,110,7.2
950,1134,2014.0,1,0,1248.0,74,4.8
951,845,2017.0,1,0,1198.0,77,5.83
952,1775,2018.0,1,0,2393.0,147.8,18.39
953,983,2016.0,1,0,1197.0,83.1,5.85
954,489,2016.0,1,0,1498.0,98.6,6.21
955,710,2013.0,1,0,1197.0,80,3.65
956,767,2012.0,1,0,1396.0,90,3.7
957,1325,2015.0,0,0,2143.0,167.62,30.0
958,677,2016.0,1,0,1197.0,82,4.85
959,563,2017.0,1,0,796.0,82,6.93
960,958,2016.0,1,0,796.0,47.3,2.6
961,193,2014.0,1,0,1199.0,82.5,1.89
962,1241,2018.0,0,0,1950.0,194,39.5
963,1548,2012.0,0,0,1798.0,157.75,10.0
964,7,2009.0,0,0,1968.0,147.51,9.95
965,1746,2014.0,1,2,2494.0,102,9.45
966,1242,2017.0,0,0,2143.0,136,28.25
967,691,2008.0,1,2,1086.0,68.05,1.8
968,1140,2008.0,1,2,1298.0,85.8,1.4
969,1510,2015.0,0,0,1498.0,103.52,7.25
970,1092,2012.0,1,0,1248.0,73.9,3.6
971,506,2004.0,1,2,1599.0,94,1.2
972,371,2014.0,1,2,1198.0,86.7,4.94
973,1196,2007.0,1,2,998.0,67.1,1.25
974,1823,2013.0,1,2,1199.0,73.9,4.8
975,265,2019.0,0,0,2198.0,158,31.15
976,716,2011.0,1,2,1197.0,80,3.3
977,168,2012.0,1,0,936.0,57.6,2.4
978,469,2010.0,1,0,1799.0,130.2,2.0
979,1211,2014.0,1,0,998.0,67.04,3.1
980,1529,2014.0,1,0,1598.0,103.6,5.09
981,993,2006.0,1,2,1590.0,94,1.05
982,245,2015.0,1,2,1498.0,98.59,7.0
983,503,2010.0,1,2,1495.0,94,2.5
984,109,2012.0,0,0,1995.0,190,17.5
985,960,2011.0,1,0,998.0,67.1,2.1
986,42,2013.0,0,0,1968.0,174.33,17.75
987,1201,2008.0,1,0,1061.0,57.5,1.45
988,1703,2005.0,0,2,1794.0,125,2.45
989,1872,2011.0,0,0,2400.0,215,13.8
990,480,2016.0,1,0,1498.0,98.6,5.85
991,1016,2017.0,1,0,1248.0,88.5,8.9
992,1168,2016.0,1,0,1197.0,81.8,5.15
993,1318,2015.0,0,0,2143.0,170,16.56
994,1214,2010.0,1,2,1061.0,67,1.65
995,1236,2015.0,0,0,1595.0,120.7,16.0
996,594,2008.0,1,0,1086.0,62,1.45
997,1128,2017.0,0,0,1248.0,74,8.08
998,563,2014.0,0,0,1197.0,82,4.5
999,1393,2013.0,1,2,1498.0,97.7,4.3
1000,949,2010.0,1,0,998.0,66.1,2.6
1001,1460,2018.0,1,0,799.0,53.3,4.45
1002,638,2012.0,0,0,1591.0,121.4,5.37
1003,1203,2008.0,1,2,1061.0,67,1.75
1004,85,2013.0,0,0,1995.0,184,16.5
1005,95,2013.0,0,0,1995.0,177,19.0
1006,1590,2016.0,1,0,1396.0,69.01,2.8
1007,765,2015.0,1,0,1396.0,88.73,6.2
1008,1083,2019.0,1,0,796.0,34.2,3.8
1009,1173,2014.0,1,0,1248.0,74,6.1
1010,263,2019.0,1,0,1498.0,98.96,11.65
1011,396,2014.0,0,0,1198.0,86.8,4.15
1012,1771,2017.0,1,0,2393.0,147.8,16.5
1013,868,2008.0,1,2,2179.0,120,4.3
1014,714,2010.0,1,0,1197.0,80,2.25
1015,633,2014.0,1,0,1582.0,126.32,6.75
1016,921,2014.0,1,0,2179.0,140,9.4
1017,1838,2014.0,1,0,1498.0,108.5,5.39
1018,1136,2019.0,1,0,1248.0,74,8.51
1019,1611,2010.0,1,0,1368.0,88.8,1.85
1020,1159,2012.0,1,2,1248.0,74,2.5
1021,1824,2013.0,1,0,1199.0,73.9,4.75
1022,423,2009.0,1,2,1497.0,118,3.5
1023,749,2014.0,1,0,1396.0,90,5.5
1024,423,2012.0,1,0,1497.0,118,6.33
1025,165,2014.0,1,0,936.0,57.6,2.47
1026,197,2014.0,1,0,995.0,62.1,3.3
1027,1627,2011.0,1,2,2179.0,138.1,3.5
1028,1281,2014.0,0,0,2987.0,254.8,38.75
1029,99,2008.0,0,0,2993.0,235,7.99
1030,1730,2013.0,1,0,2755.0,174.5,13.28
1031,131,2012.0,0,0,1995.0,150,9.5
1032,1428,2016.0,1,0,1461.0,108.45,14.01
1033,668,2016.0,0,0,1120.0,71,6.99
1034,74,2010.0,0,2,1995.0,170,11.0
1035,103,2008.0,0,2,2497.0,215,11.0
1036,1381,2010.0,1,2,1198.0,75,2.3
1037,779,2014.0,0,0,2179.0,187.7,26.5
1038,825,2011.0,0,0,4367.0,308,67.0
1039,788,2017.0,0,0,1368.0,160,17.75
1040,401,2010.0,0,2,2354.0,152,4.8
1041,1165,2013.0,1,0,1197.0,85.8,4.57
1042,668,2016.0,1,0,1120.0,71,3.5
1043,1411,2015.0,1,0,1461.0,108.5,7.61
1044,21,2015.0,0,0,1968.0,187.74,25.0
1045,565,2016.0,1,0,1197.0,82,5.88
1046,1747,2015.0,1,0,2494.0,100.6,13.5
1047,714,2015.0,1,0,1197.0,80,4.6
1048,245,2013.0,1,0,1498.0,98.59,4.9
1049,419,2012.0,1,0,1497.0,118,5.25
1050,242,2018.0,0,0,1497.0,121.36,12.41
1051,1824,2014.0,1,0,1199.0,73.9,3.8
1052,1318,2010.0,0,0,2143.0,170,8.95
1053,257,2013.0,1,0,1498.0,89.84,7.2
1054,1591,2017.0,1,0,1396.0,65,4.5
1055,1129,2014.0,1,0,1248.0,74,4.15
1056,1105,2016.0,1,0,1248.0,88.5,7.94
1057,1437,2014.0,1,0,1461.0,108.45,7.25
1058,1207,2016.0,1,0,998.0,67.1,3.7
1059,594,2010.0,1,0,1086.0,62,2.45
1060,167,2011.0,1,3,936.0,57.6,1.5
1061,920,2017.0,1,0,1997.0,140,12.0
1062,692,2012.0,1,2,1086.0,68.05,2.2
1063,1628,2007.0,1,0,2179.0,138,3.6
1064,704,2009.0,1,0,1197.0,78.9,1.92
1065,1779,2016.0,0,0,2755.0,171.5,20.5
1066,1489,2013.0,1,0,1896.0,106,4.25
1067,577,2013.0,1,2,1197.0,82,3.2
1068,1719,2012.0,1,2,1364.0,74,2.6
1069,1135,2014.0,1,0,1248.0,74,3.85
1070,752,2010.0,1,0,1396.0,90,3.48
1071,314,2017.0,1,2,1498.0,99,4.55
1072,1059,2016.0,1,0,1248.0,88.5,7.0
1073,1064,2013.0,1,0,1248.0,88.8,5.75
1074,422,2016.0,0,0,1497.0,116.3,8.73
1075,972,2009.0,1,0,796.0,46.3,1.7
1076,270,2016.0,0,0,3198.0,197,29.5
1077,1183,2019.0,1,0,1248.0,88.5,10.49
1078,1415,2015.0,0,0,2706.0,265,64.0
1079,1173,2016.0,1,0,1248.0,74,7.55
1080,1665,2014.0,1,0,1193.0,88.7,3.95
1081,717,2010.0,1,1,1197.0,80,3.25
1082,1476,2009.0,1,0,1422.0,70,2.75
1083,1689,2015.0,1,0,1364.0,87.2,7.35
